z,x,y,code,bvmap_n,bvmap_area_m2,bv_3101,bv_3102,bv_3103,bv_3111,bv_3112,ov_n,ov_area_m2,ov_osm,ov_eab,ov_other
14,14681,6057,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14681,6058,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14681,6059,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14681,6060,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14681,6061,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14681,6062,01610,2,236,2,0,0,0,0,2,219,2,0,0
14,14681,6063,01610,42,5484,32,0,0,10,0,31,4963,31,0,0
14,14681,6064,01610,80,12314,64,0,0,16,0,150,17571,130,0,20
14,14681,6065,01610,83,13330,69,0,0,14,0,143,20901,98,0,45
14,14681,6066,01610,99,24259,80,1,0,18,0,135,25513,103,0,32
14,14681,6067,01610,10,2075,8,0,0,2,0,20,2108,19,0,1
14,14682,5900,01514,3,186,3,0,0,0,0,2,168,1,0,1
14,14682,5901,01514,15,2263,15,0,0,0,0,28,2481,24,0,4
14,14682,5902,01514,23,7336,20,0,0,3,0,54,9709,31,5,18
14,14682,5903,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5904,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5905,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5906,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5907,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5908,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5909,01514,9,1975,8,0,0,1,0,11,2223,0,0,11
14,14682,5910,01514,23,4586,21,0,0,2,0,32,5069,5,0,27
14,14682,5911,01514,0,0,0,0,0,0,0,2,119,0,0,2
14,14682,5912,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5913,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5914,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5915,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5916,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5917,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5918,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5919,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5920,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5921,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5922,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5923,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5924,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5925,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5926,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5927,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5928,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5929,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5930,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5931,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5932,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5933,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5934,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5935,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5936,01468,3,370,3,0,0,0,0,4,235,4,0,0
14,14682,5937,01468,76,18374,44,0,0,32,0,147,43194,90,3,54
14,14682,5938,01468,160,29860,137,0,0,23,0,263,46768,211,5,47
14,14682,5939,01468,37,6371,35,0,0,2,0,35,7219,27,5,3
14,14682,5940,01468,50,20151,41,0,0,9,0,78,29808,54,3,21
14,14682,5941,01468,13,2036,13,0,0,0,0,14,892,14,0,0
14,14682,5942,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5943,01221,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5944,01221,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5945,01221,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5946,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5947,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5948,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5949,01220,50,9893,50,0,0,0,0,66,13075,56,0,10
14,14682,5950,01220,68,18735,67,0,0,1,0,121,22861,108,0,13
14,14682,5951,01220,42,5266,42,0,0,0,0,56,5328,55,0,1
14,14682,5952,01220,10,1323,10,0,0,0,0,12,1239,12,0,0
14,14682,5953,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5954,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5955,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5956,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5957,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5958,01456,9,2570,7,0,0,2,0,4,671,0,4,0
14,14682,5959,01456,4,533,4,0,0,0,0,0,0,0,0,0
14,14682,5960,01456,76,10980,76,0,0,0,0,59,5023,0,4,55
14,14682,5961,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5962,01456,34,34704,9,0,0,25,0,39,16027,0,21,18
14,14682,5963,01456,179,24474,174,0,0,5,0,206,41081,189,4,13
14,14682,5964,01456,73,7086,70,0,0,3,0,79,12913,63,3,13
14,14682,5965,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5966,01454,22,1919,22,0,0,0,0,13,894,0,3,10
14,14682,5967,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5968,01454,42,3221,41,0,0,1,0,34,3582,34,0,0
14,14682,5969,01454,16,1257,15,0,0,1,0,14,1019,14,0,0
14,14682,5970,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5971,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5972,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5973,01204,57,5013,46,0,0,11,0,60,5100,49,0,11
14,14682,5974,01204,23,1286,21,0,0,2,0,24,1402,22,0,2
14,14682,5975,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5976,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5977,01458,6,642,6,0,0,0,0,6,547,6,0,0
14,14682,5978,01458,2,667,2,0,0,0,0,2,450,1,0,1
14,14682,5979,01458,4,336,4,0,0,0,0,2,250,1,0,1
14,14682,5980,01458,3,269,3,0,0,0,0,7,512,2,0,5
14,14682,5981,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5982,01459,42,4427,42,0,0,0,0,56,9253,0,4,52
14,14682,5983,01459,28,3565,28,0,0,0,0,41,6115,0,0,41
14,14682,5984,01459,53,7506,53,0,0,0,0,80,12449,0,0,80
14,14682,5985,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5986,01459,6,885,6,0,0,0,0,5,237,0,0,5
14,14682,5987,01459,4,525,4,0,0,0,0,1,41,0,0,1
14,14682,5988,01459,0,0,0,0,0,0,0,3,1564,3,0,0
14,14682,5989,01459,9,1183,9,0,0,0,0,18,6419,7,0,11
14,14682,5990,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5991,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5992,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5993,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5994,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5995,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5996,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5997,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5998,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,5999,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6000,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6001,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6002,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6003,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6004,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6005,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6006,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6007,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6008,01462,6,2576,5,0,0,1,0,9,2799,8,0,1
14,14682,6009,01462,1,630,1,0,0,0,0,0,0,0,0,0
14,14682,6010,01462,3,401,3,0,0,0,0,3,280,0,0,3
14,14682,6011,01462,26,4374,26,0,0,0,0,47,7953,28,1,18
14,14682,6012,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6013,01462,2,198,2,0,0,0,0,1,67,1,0,0
14,14682,6014,01462,2,322,2,0,0,0,0,3,354,3,0,0
14,14682,6015,01463,5,1525,5,0,0,0,0,4,730,1,2,1
14,14682,6016,01463,50,40376,32,13,0,5,0,60,40384,49,11,0
14,14682,6017,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6018,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6019,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6020,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6021,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6022,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6023,01601,1,67,1,0,0,0,0,0,0,0,0,0
14,14682,6024,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6025,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6026,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6027,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6028,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6029,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6030,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6031,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6032,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6033,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6034,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6035,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6036,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6037,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6038,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6039,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6040,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6041,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6042,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6043,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6044,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6045,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6046,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6047,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6048,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6049,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6050,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6051,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6052,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6053,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6054,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6055,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6056,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6057,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6058,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6059,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6060,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6061,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6062,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14682,6063,01610,163,34168,128,0,0,35,0,79,18547,79,0,0
14,14682,6064,01610,260,40672,220,1,0,39,0,454,55343,180,0,274
14,14682,6065,01610,181,28743,158,0,0,23,0,299,49604,49,0,250
14,14682,6066,01610,28,4970,22,0,0,6,0,39,4613,4,0,35
14,14682,6067,01610,48,20168,12,0,0,36,0,73,20598,61,0,12
14,14682,6068,01610,106,17435,101,0,0,5,0,187,19946,161,0,26
14,14683,5900,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5901,01514,61,10343,61,0,0,0,0,85,11321,45,2,38
14,14683,5902,01514,39,6070,37,0,0,2,0,63,16750,13,0,50
14,14683,5903,01514,3,573,3,0,0,0,0,13,780,0,0,13
14,14683,5904,01514,1,89,1,0,0,0,0,4,350,0,0,4
14,14683,5905,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5906,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5907,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5908,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5909,01514,0,0,0,0,0,0,0,2,131,0,0,2
14,14683,5910,01514,15,2437,15,0,0,0,0,19,2237,0,0,19
14,14683,5911,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5912,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5913,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5914,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5915,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5916,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5917,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5918,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5919,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5920,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5921,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5922,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5923,01469,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5924,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5925,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5926,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5927,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5928,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5929,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5930,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5931,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5932,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5933,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5934,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5935,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5936,01468,11,1502,10,1,0,0,0,31,4747,6,5,20
14,14683,5937,01468,177,21418,159,1,0,17,0,170,20997,144,1,25
14,14683,5938,01468,3262,278676,3085,8,0,169,0,3138,249700,2846,17,275
14,14683,5939,01468,73,10507,72,0,0,1,0,100,10420,87,1,12
14,14683,5940,01468,28,4329,28,0,0,0,0,49,13536,40,2,7
14,14683,5941,01468,65,16365,64,0,0,1,0,128,33635,95,4,29
14,14683,5942,01468,2,462,2,0,0,0,0,3,625,3,0,0
14,14683,5943,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5944,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5945,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5946,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5947,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5948,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5949,01220,35,5381,35,0,0,0,0,53,6622,44,0,9
14,14683,5950,01220,14,2189,14,0,0,0,0,20,2140,19,0,1
14,14683,5951,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5952,01220,40,5189,40,0,0,0,0,57,5576,57,0,0
14,14683,5953,01220,13,1580,13,0,0,0,0,3,413,3,0,0
14,14683,5954,01220,36,8566,32,0,0,4,0,0,0,0,0,0
14,14683,5955,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5956,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5957,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5958,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5959,01456,6,809,6,0,0,0,0,0,0,0,0,0
14,14683,5960,01456,6,711,5,0,0,1,0,4,263,2,1,1
14,14683,5961,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5962,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5963,01456,202,31261,202,0,0,0,0,246,43748,221,5,20
14,14683,5964,01456,17,1768,17,0,0,0,0,14,1989,13,0,1
14,14683,5965,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5966,01454,3,119,3,0,0,0,0,1,56,0,0,1
14,14683,5967,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5968,01454,4,182,4,0,0,0,0,3,164,0,0,3
14,14683,5969,01454,3,456,3,0,0,0,0,8,813,0,1,7
14,14683,5970,01454,1,144,1,0,0,0,0,0,0,0,0,0
14,14683,5971,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5972,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5973,01204,8,977,8,0,0,0,0,7,622,4,0,3
14,14683,5974,01204,59,8014,59,0,0,0,0,69,9725,30,0,39
14,14683,5975,01204,10,1275,10,0,0,0,0,4,266,0,0,4
14,14683,5976,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5977,01458,2,51,0,0,0,2,0,0,0,0,0,0
14,14683,5978,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5979,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5980,01458,4,1506,4,0,0,0,0,1,1216,1,0,0
14,14683,5981,01459,4,773,4,0,0,0,0,7,712,1,0,6
14,14683,5982,01459,0,0,0,0,0,0,0,2,56,0,0,2
14,14683,5983,01459,88,12540,87,0,0,1,0,110,13160,0,0,110
14,14683,5984,01459,16,2534,16,0,0,0,0,16,1179,0,0,16
14,14683,5985,01459,24,6046,23,0,0,1,0,31,21999,0,0,31
14,14683,5986,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5987,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5988,01459,6,7003,6,0,0,0,0,9,4440,0,0,9
14,14683,5989,01459,11,7534,8,0,0,3,0,15,8204,1,0,14
14,14683,5990,01459,33,16194,29,4,0,0,0,50,22504,38,0,12
14,14683,5991,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5992,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5993,01460,5,1372,5,0,0,0,0,7,1709,6,0,1
14,14683,5994,01460,6,3229,6,0,0,0,0,9,3725,8,0,1
14,14683,5995,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5996,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5997,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5998,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,5999,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6000,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6001,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6002,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6003,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6004,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6005,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6006,01229,1,250,0,0,0,1,0,2,290,1,0,1
14,14683,6007,01462,2,275,2,0,0,0,0,2,244,1,0,1
14,14683,6008,01462,10,2008,10,0,0,0,0,16,2003,13,0,3
14,14683,6009,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6010,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6011,01462,9,1380,9,0,0,0,0,14,1784,12,2,0
14,14683,6012,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6013,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6014,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6015,01462,2,818,2,0,0,0,0,2,1213,2,0,0
14,14683,6016,01463,60,34293,54,2,4,0,0,62,33942,59,3,0
14,14683,6017,01463,1,138,1,0,0,0,0,2,194,2,0,0
14,14683,6018,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6019,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6020,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6021,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6022,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6023,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6024,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6025,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6026,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6027,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6028,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6029,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6030,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6031,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6032,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6033,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6034,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6035,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6036,01602,1,162,1,0,0,0,0,0,0,0,0,0
14,14683,6037,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6038,01604,1,37,1,0,0,0,0,0,0,0,0,0
14,14683,6039,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6040,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6041,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6042,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6043,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6044,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6045,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6046,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6047,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6048,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6049,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6050,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6051,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6052,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6053,01610,1,109,1,0,0,0,0,2,140,1,0,1
14,14683,6054,01610,2,158,2,0,0,0,0,1,69,0,0,1
14,14683,6055,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6056,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6057,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6058,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6059,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6060,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6061,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14683,6062,01610,16,2475,10,0,0,6,0,0,0,0,0,0
14,14683,6063,01610,22,2862,18,0,0,4,0,0,0,0,0,0
14,14683,6064,01610,1,63,1,0,0,0,0,0,0,0,0,0
14,14683,6065,01610,57,8985,46,0,0,11,0,118,25336,0,0,118
14,14683,6066,01610,417,67722,395,0,0,22,0,642,81830,494,0,148
14,14683,6067,01610,129,23035,122,0,0,7,0,189,33234,99,0,90
14,14683,6068,01610,126,27937,122,0,0,4,0,208,29173,169,0,39
14,14683,6069,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5902,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5903,01514,64,9215,63,0,0,1,0,122,11354,81,2,39
14,14684,5904,01514,57,15095,55,0,0,2,0,102,19630,51,2,49
14,14684,5905,01514,8,1545,8,0,0,0,0,14,1485,0,0,14
14,14684,5906,01514,14,7916,12,0,0,2,0,45,12092,0,0,45
14,14684,5907,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5908,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5909,01514,0,0,0,0,0,0,0,4,3027,0,0,4
14,14684,5910,01514,0,0,0,0,0,0,0,4,202,0,0,4
14,14684,5911,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5912,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5913,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5914,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5915,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5916,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5917,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5918,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5919,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5920,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5921,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5922,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5923,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5924,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5925,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5926,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5927,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5928,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5929,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5930,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5931,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5932,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5933,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5934,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5935,01468,0,0,0,0,0,0,0,2,45,0,2,0
14,14684,5936,01468,0,0,0,0,0,0,0,7,761,7,0,0
14,14684,5937,01468,11,389,9,0,0,2,0,6,346,6,0,0
14,14684,5938,01468,213,21656,205,0,0,8,0,248,27563,205,1,42
14,14684,5939,01468,16,2753,16,0,0,0,0,21,3195,19,0,2
14,14684,5940,01468,35,7009,35,0,0,0,0,50,8745,47,0,3
14,14684,5941,01468,7,1490,7,0,0,0,0,15,3797,10,2,3
14,14684,5942,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5943,01468,0,0,0,0,0,0,0,2,308,0,2,0
